instance,size,class,level,seed_idx,status,objective,n_emergencies,n_outsourced,n_outsourced_infeasible,n_outsourced_economic,n_inserted,frac_outsourced,outsourcing,tw_penalty,completion_penalty,W,LAMBDA,PI_S,PI_C
030_C101,30,C,2,0,OPTIMAL,96.4442,2,2,2,0,0,1.0,96.4442,0.0,0.0,80,0.75,2.0,1.0
030_C101,30,C,2,1,OPTIMAL,70.1982,2,1,1,0,1,0.5,61.5678,0.0,8.6304,80,0.75,2.0,1.0
030_C101,30,C,2,2,OPTIMAL,83.1653,2,1,1,0,1,0.5,55.2314,0.0,27.9338,80,0.75,2.0,1.0
030_C101,30,C,2,3,OPTIMAL,63.7491,2,1,1,0,1,0.5,56.1084,0.0,7.6407,80,0.75,2.0,1.0
030_C101,30,C,2,4,OPTIMAL,41.2178,2,1,1,0,1,0.5,27.4917,0.0,13.7261,80,0.75,2.0,1.0
030_C101,30,C,2,5,OPTIMAL,64.873,2,1,1,0,1,0.5,59.1572,0.0,5.7159,80,0.75,2.0,1.0
030_C101,30,C,2,6,OPTIMAL,65.7935,2,1,1,0,1,0.5,64.4704,0.0,1.3232,80,0.75,2.0,1.0
030_C101,30,C,2,7,OPTIMAL,6.1548,2,0,0,0,2,0.0,0.0,0.0,6.1548,80,0.75,2.0,1.0
030_C101,30,C,2,8,OPTIMAL,64.2681,2,1,1,0,1,0.5,59.7871,0.0,4.481,80,0.75,2.0,1.0
030_C101,30,C,2,9,OPTIMAL,17.2274,2,0,0,0,2,0.0,0.0,0.0,17.2274,80,0.75,2.0,1.0
030_C101,30,C,4,0,OPTIMAL,69.6205,4,2,2,0,2,0.5,65.4267,0.0,4.1938,80,0.75,2.0,1.0
030_C101,30,C,4,1,OPTIMAL,95.8574,4,1,1,0,3,0.25,62.4045,0.0,33.4528,80,0.75,2.0,1.0
030_C101,30,C,4,2,OPTIMAL,76.7663,4,1,1,0,3,0.25,59.6548,0.0,17.1116,80,0.75,2.0,1.0
030_C101,30,C,4,3,OPTIMAL,7.6028,4,0,0,0,4,0.0,0.0,0.0,7.6028,80,0.75,2.0,1.0
030_C101,30,C,4,4,OPTIMAL,45.359,4,0,0,0,4,0.0,0.0,0.0,45.359,80,0.75,2.0,1.0
030_C101,30,C,4,5,OPTIMAL,188.8825,4,3,3,0,1,0.75,142.9876,0.0,45.8949,80,0.75,2.0,1.0
030_C101,30,C,4,6,OPTIMAL,164.8494,4,3,2,1,1,0.75,154.2867,0.0,10.5627,80,0.75,2.0,1.0
030_C101,30,C,4,7,OPTIMAL,57.3594,4,1,1,0,3,0.25,29.2368,0.0,28.1226,80,0.75,2.0,1.0
030_C101,30,C,4,8,OPTIMAL,63.173,4,1,0,1,3,0.25,32.5997,0.0,30.5733,80,0.75,2.0,1.0
030_C101,30,C,4,9,OPTIMAL,40.8005,4,1,0,1,3,0.25,26.9774,0.0,13.8232,80,0.75,2.0,1.0
