instance,size,class,level,seed_idx,status,objective,n_emergencies,n_outsourced,n_outsourced_infeasible,n_outsourced_economic,n_inserted,frac_outsourced,outsourcing,tw_penalty,completion_penalty,W,LAMBDA,PI_S,PI_C
030_C101,30,C,2,0,OPTIMAL,128.5922,2,2,2,0,0,1.0,128.5922,0.0,0.0,80,1.0,2.0,1.0
030_C101,30,C,2,1,OPTIMAL,90.7208,2,1,1,0,1,0.5,82.0904,0.0,8.6304,80,1.0,2.0,1.0
030_C101,30,C,2,2,OPTIMAL,101.5758,2,1,1,0,1,0.5,73.6419,0.0,27.9338,80,1.0,2.0,1.0
030_C101,30,C,2,3,OPTIMAL,82.4519,2,1,1,0,1,0.5,74.8112,0.0,7.6407,80,1.0,2.0,1.0
030_C101,30,C,2,4,OPTIMAL,50.3817,2,1,1,0,1,0.5,36.6556,0.0,13.7261,80,1.0,2.0,1.0
030_C101,30,C,2,5,OPTIMAL,84.5921,2,1,1,0,1,0.5,78.8762,0.0,5.7159,80,1.0,2.0,1.0
030_C101,30,C,2,6,OPTIMAL,87.2836,2,1,1,0,1,0.5,85.9605,0.0,1.3232,80,1.0,2.0,1.0
030_C101,30,C,2,7,OPTIMAL,6.1548,2,0,0,0,2,0.0,0.0,0.0,6.1548,80,1.0,2.0,1.0
030_C101,30,C,2,8,OPTIMAL,84.1971,2,1,1,0,1,0.5,79.7162,0.0,4.481,80,1.0,2.0,1.0
030_C101,30,C,2,9,OPTIMAL,17.2274,2,0,0,0,2,0.0,0.0,0.0,17.2274,80,1.0,2.0,1.0
030_C101,30,C,4,0,OPTIMAL,91.4294,4,2,2,0,2,0.5,87.2356,0.0,4.1938,80,1.0,2.0,1.0
030_C101,30,C,4,1,OPTIMAL,116.6589,4,1,1,0,3,0.25,83.2061,0.0,33.4528,80,1.0,2.0,1.0
030_C101,30,C,4,2,OPTIMAL,96.6512,4,1,1,0,3,0.25,79.5397,0.0,17.1116,80,1.0,2.0,1.0
030_C101,30,C,4,3,OPTIMAL,7.6028,4,0,0,0,4,0.0,0.0,0.0,7.6028,80,1.0,2.0,1.0
030_C101,30,C,4,4,OPTIMAL,45.359,4,0,0,0,4,0.0,0.0,0.0,45.359,80,1.0,2.0,1.0
030_C101,30,C,4,5,OPTIMAL,236.545,4,3,3,0,1,0.75,190.6501,0.0,45.8949,80,1.0,2.0,1.0
030_C101,30,C,4,6,OPTIMAL,216.2783,4,3,2,1,1,0.75,205.7156,0.0,10.5627,80,1.0,2.0,1.0
030_C101,30,C,4,7,OPTIMAL,67.1049,4,1,1,0,3,0.25,38.9823,0.0,28.1226,80,1.0,2.0,1.0
030_C101,30,C,4,8,OPTIMAL,73.3987,4,0,0,0,4,0.0,0.0,0.0,73.3987,80,1.0,2.0,1.0
030_C101,30,C,4,9,OPTIMAL,41.0236,4,0,0,0,4,0.0,0.0,0.0,41.0236,80,1.0,2.0,1.0
030_C101,30,C,6,0,OPTIMAL,128.8352,6,3,3,0,3,0.5,86.5595,0.0,42.2756,80,1.0,2.0,1.0
030_C101,30,C,6,1,OPTIMAL,132.7724,6,2,2,0,4,0.3333,107.7491,0.0,25.0233,80,1.0,2.0,1.0
030_C101,30,C,6,2,OPTIMAL,163.0988,6,2,2,0,4,0.3333,148.1226,0.0,14.9762,80,1.0,2.0,1.0
030_C101,30,C,6,3,OPTIMAL,155.0161,6,3,3,0,3,0.5,151.0827,0.0,3.9334,80,1.0,2.0,1.0
030_C101,30,C,6,4,OPTIMAL,141.1461,6,1,1,0,5,0.1667,78.3895,0.0,62.7566,80,1.0,2.0,1.0
030_C101,30,C,6,5,OPTIMAL,276.2534,6,4,2,2,2,0.6667,212.6171,0.0,63.6363,80,1.0,2.0,1.0
030_C101,30,C,6,6,OPTIMAL,248.9139,6,3,3,0,3,0.5,237.8764,0.0,11.0376,80,1.0,2.0,1.0
030_C101,30,C,6,7,OPTIMAL,147.4767,6,3,2,1,3,0.5,128.3878,0.0,19.0888,80,1.0,2.0,1.0
030_C101,30,C,6,8,OPTIMAL,271.6161,6,4,4,0,2,0.6667,230.0176,0.0,41.5984,80,1.0,2.0,1.0
030_C101,30,C,6,9,OPTIMAL,222.3814,6,3,3,0,3,0.5,184.2632,0.0,38.1182,80,1.0,2.0,1.0
030_C105,30,C,2,0,OPTIMAL,112.7475,2,1,1,0,1,0.5,84.7937,0.0,27.9538,80,1.0,2.0,1.0
030_C105,30,C,2,1,OPTIMAL,148.2118,2,2,2,0,0,1.0,148.2118,0.0,0.0,80,1.0,2.0,1.0
030_C105,30,C,2,2,OPTIMAL,73.8762,2,1,1,0,1,0.5,73.6419,0.0,0.2343,80,1.0,2.0,1.0
030_C105,30,C,2,3,OPTIMAL,78.3802,2,1,1,0,1,0.5,74.8112,0.0,3.569,80,1.0,2.0,1.0
030_C105,30,C,2,4,OPTIMAL,19.553,2,0,0,0,2,0.0,0.0,0.0,19.553,80,1.0,2.0,1.0
030_C105,30,C,2,5,OPTIMAL,41.5172,2,1,1,0,1,0.5,36.3024,0.0,5.2147,80,1.0,2.0,1.0
030_C105,30,C,2,6,OPTIMAL,87.2836,2,1,1,0,1,0.5,85.9605,0.0,1.3232,80,1.0,2.0,1.0
030_C105,30,C,2,7,OPTIMAL,26.7139,2,0,0,0,2,0.0,0.0,0.0,26.7139,80,1.0,2.0,1.0
030_C105,30,C,2,8,OPTIMAL,147.7093,2,2,2,0,0,1.0,147.7093,0.0,0.0,80,1.0,2.0,1.0
030_C105,30,C,2,9,OPTIMAL,14.5179,2,0,0,0,2,0.0,0.0,0.0,14.5179,80,1.0,2.0,1.0
030_C105,30,C,4,0,OPTIMAL,156.3567,4,3,3,0,1,0.75,154.7895,0.0,1.5672,80,1.0,2.0,1.0
030_C105,30,C,4,1,OPTIMAL,178.5511,4,1,1,0,3,0.25,83.2061,0.0,95.3451,80,1.0,2.0,1.0
030_C105,30,C,4,2,OPTIMAL,130.8345,4,2,2,0,2,0.5,117.3183,0.0,13.5161,80,1.0,2.0,1.0
030_C105,30,C,4,3,OPTIMAL,105.8605,4,1,1,0,3,0.25,69.996,0.0,35.8645,80,1.0,2.0,1.0
030_C105,30,C,4,4,OPTIMAL,89.0002,4,1,1,0,3,0.25,81.0658,0.0,7.9344,80,1.0,2.0,1.0
030_C105,30,C,4,5,OPTIMAL,210.7119,4,3,3,0,1,0.75,190.6501,0.0,20.0617,80,1.0,2.0,1.0
