instance,size,class,level,seed_idx,status,objective,n_emergencies,n_outsourced,n_outsourced_infeasible,n_outsourced_economic,n_inserted,frac_outsourced,outsourcing,tw_penalty,completion_penalty,W,LAMBDA,PI_S,PI_C
030_C101,30,C,2,0,OPTIMAL,451.9225,2,1,1,0,1,0.5,423.9687,0.0,27.9538,90,5.0,2.0,1.0
030_C101,30,C,2,1,OPTIMAL,67.8628,2,0,0,0,2,0.0,0.0,0.0,67.8628,90,5.0,2.0,1.0
030_C101,30,C,2,2,OPTIMAL,396.1434,2,1,1,0,1,0.5,368.2096,0.0,27.9338,90,5.0,2.0,1.0
030_C101,30,C,2,3,OPTIMAL,381.6966,2,1,1,0,1,0.5,374.056,0.0,7.6407,90,5.0,2.0,1.0
030_C101,30,C,2,4,OPTIMAL,197.004,2,1,1,0,1,0.5,183.2779,0.0,13.7261,90,5.0,2.0,1.0
030_C101,30,C,2,5,OPTIMAL,10.9306,2,0,0,0,2,0.0,0.0,0.0,10.9306,90,5.0,2.0,1.0
030_C101,30,C,2,6,OPTIMAL,431.1255,2,1,1,0,1,0.5,429.8024,0.0,1.3232,90,5.0,2.0,1.0
030_C101,30,C,2,7,OPTIMAL,6.1548,2,0,0,0,2,0.0,0.0,0.0,6.1548,90,5.0,2.0,1.0
030_C101,30,C,2,8,OPTIMAL,403.0619,2,1,1,0,1,0.5,398.5809,0.0,4.481,90,5.0,2.0,1.0
030_C101,30,C,2,9,OPTIMAL,17.2274,2,0,0,0,2,0.0,0.0,0.0,17.2274,90,5.0,2.0,1.0
030_C101,30,C,4,0,OPTIMAL,440.3719,4,2,2,0,2,0.5,436.1781,0.0,4.1938,90,5.0,2.0,1.0
030_C101,30,C,4,1,OPTIMAL,449.4831,4,1,1,0,3,0.25,416.0303,0.0,33.4528,90,5.0,2.0,1.0
030_C101,30,C,4,2,OPTIMAL,414.8099,4,1,1,0,3,0.25,397.6984,0.0,17.1116,90,5.0,2.0,1.0
030_C101,30,C,4,3,OPTIMAL,7.6028,4,0,0,0,4,0.0,0.0,0.0,7.6028,90,5.0,2.0,1.0
030_C101,30,C,4,4,OPTIMAL,39.0222,4,0,0,0,4,0.0,0.0,0.0,39.0222,90,5.0,2.0,1.0
030_C101,30,C,4,5,OPTIMAL,966.7701,4,3,3,0,1,0.75,953.2507,0.0,13.5194,90,5.0,2.0,1.0
030_C101,30,C,4,6,OPTIMAL,818.8502,4,2,2,0,2,0.5,739.6252,0.0,79.225,90,5.0,2.0,1.0
030_C101,30,C,4,7,OPTIMAL,223.0343,4,1,1,0,3,0.25,194.9117,0.0,28.1226,90,5.0,2.0,1.0
030_C101,30,C,4,8,OPTIMAL,73.3987,4,0,0,0,4,0.0,0.0,0.0,73.3987,90,5.0,2.0,1.0
030_C101,30,C,4,9,OPTIMAL,41.0236,4,0,0,0,4,0.0,0.0,0.0,41.0236,90,5.0,2.0,1.0
030_C101,30,C,6,0,OPTIMAL,203.9323,6,1,1,0,5,0.1667,138.1909,0.0,65.7414,90,5.0,2.0,1.0
030_C101,30,C,6,1,OPTIMAL,563.7687,6,2,2,0,4,0.3333,538.7454,0.0,25.0233,90,5.0,2.0,1.0
030_C101,30,C,6,2,OPTIMAL,755.5893,6,2,2,0,4,0.3333,740.6132,0.0,14.9762,90,5.0,2.0,1.0
030_C101,30,C,6,3,OPTIMAL,271.2954,6,1,1,0,5,0.1667,189.9326,0.0,81.3628,90,5.0,2.0,1.0
030_C101,30,C,6,4,OPTIMAL,102.2341,6,0,0,0,6,0.0,0.0,0.0,102.2341,90,5.0,2.0,1.0
030_C101,30,C,6,5,OPTIMAL,1116.5562,6,4,2,2,2,0.6667,1063.0855,0.0,53.4706,90,5.0,2.0,1.0
030_C101,30,C,6,6,OPTIMAL,879.2063,6,2,2,0,4,0.3333,817.5522,0.0,61.6542,90,5.0,2.0,1.0
030_C101,30,C,6,7,OPTIMAL,661.028,6,3,2,1,3,0.5,641.9392,0.0,19.0888,90,5.0,2.0,1.0
030_C101,30,C,6,8,OPTIMAL,862.0519,6,2,2,0,4,0.3333,767.9037,0.0,94.1482,90,5.0,2.0,1.0
030_C101,30,C,6,9,OPTIMAL,886.2186,6,3,2,1,3,0.5,784.5966,0.0,101.6219,90,5.0,2.0,1.0
030_C105,30,C,2,0,OPTIMAL,433.9756,2,1,1,0,1,0.5,423.9687,0.0,10.0069,90,5.0,2.0,1.0
030_C105,30,C,2,1,OPTIMAL,439.4568,2,1,1,0,1,0.5,410.4521,0.0,29.0047,90,5.0,2.0,1.0
030_C105,30,C,2,2,OPTIMAL,368.4439,2,1,1,0,1,0.5,368.2096,0.0,0.2343,90,5.0,2.0,1.0
