instance,size,class,level,seed_idx,status,objective,n_emergencies,n_outsourced,n_outsourced_infeasible,n_outsourced_economic,n_inserted,frac_outsourced,outsourcing,tw_penalty,completion_penalty,W,LAMBDA,PI_S,PI_C
030_C101,30,C,2,0,OPTIMAL,642.9611,2,2,2,0,0,1.0,642.9611,0.0,0.0,60,5.0,2.0,1.0
030_C101,30,C,2,1,OPTIMAL,741.0589,2,2,2,0,0,1.0,741.0589,0.0,0.0,60,5.0,2.0,1.0
030_C101,30,C,2,2,OPTIMAL,665.4038,2,2,2,0,0,1.0,665.4038,0.0,0.0,60,5.0,2.0,1.0
030_C101,30,C,2,3,OPTIMAL,381.6966,2,1,1,0,1,0.5,374.056,0.0,7.6407,60,5.0,2.0,1.0
030_C101,30,C,2,4,OPTIMAL,197.004,2,1,1,0,1,0.5,183.2779,0.0,13.7261,60,5.0,2.0,1.0
030_C101,30,C,2,5,OPTIMAL,400.097,2,1,1,0,1,0.5,394.3811,0.0,5.7159,60,5.0,2.0,1.0
030_C101,30,C,2,6,OPTIMAL,443.5143,2,1,1,0,1,0.5,429.8024,0.0,13.712,60,5.0,2.0,1.0
030_C101,30,C,2,7,OPTIMAL,198.3208,2,1,1,0,1,0.5,198.0749,0.0,0.2459,60,5.0,2.0,1.0
030_C101,30,C,2,8,OPTIMAL,403.0619,2,1,1,0,1,0.5,398.5809,0.0,4.481,60,5.0,2.0,1.0
030_C101,30,C,2,9,OPTIMAL,17.2274,2,0,0,0,2,0.0,0.0,0.0,17.2274,60,5.0,2.0,1.0
030_C101,30,C,4,0,OPTIMAL,608.9856,4,3,3,0,1,0.75,606.3589,0.0,2.6267,60,5.0,2.0,1.0
030_C101,30,C,4,1,OPTIMAL,614.0223,4,2,2,0,2,0.5,609.2529,0.0,4.7694,60,5.0,2.0,1.0
030_C101,30,C,4,2,OPTIMAL,798.8035,4,3,3,0,1,0.75,797.8756,0.0,0.9279,60,5.0,2.0,1.0
030_C101,30,C,4,3,OPTIMAL,7.6028,4,0,0,0,4,0.0,0.0,0.0,7.6028,60,5.0,2.0,1.0
030_C101,30,C,4,4,OPTIMAL,217.9887,4,1,1,0,3,0.25,197.6428,0.0,20.3458,60,5.0,2.0,1.0
030_C101,30,C,4,5,OPTIMAL,1321.6034,4,4,4,0,0,1.0,1321.6034,0.0,0.0,60,5.0,2.0,1.0
030_C101,30,C,4,6,OPTIMAL,1133.5176,4,4,4,0,0,1.0,1133.5176,0.0,0.0,60,5.0,2.0,1.0
030_C101,30,C,4,7,OPTIMAL,223.0343,4,1,1,0,3,0.25,194.9117,0.0,28.1226,60,5.0,2.0,1.0
030_C101,30,C,4,8,OPTIMAL,601.1727,4,3,3,0,1,0.75,573.6592,0.0,27.5135,60,5.0,2.0,1.0
030_C101,30,C,4,9,OPTIMAL,225.4034,4,1,1,0,3,0.25,185.5789,0.0,39.8246,60,5.0,2.0,1.0
030_C101,30,C,6,0,OPTIMAL,1176.9113,6,6,6,0,0,1.0,1176.9113,0.0,0.0,60,5.0,2.0,1.0
030_C101,30,C,6,1,OPTIMAL,1214.2295,6,4,4,0,2,0.6667,1204.8561,0.0,9.3734,60,5.0,2.0,1.0
030_C101,30,C,6,2,OPTIMAL,1293.7733,6,4,4,0,2,0.6667,1288.3405,0.0,5.4328,60,5.0,2.0,1.0
030_C101,30,C,6,3,OPTIMAL,866.6782,6,4,4,0,2,0.6667,863.4103,0.0,3.2679,60,5.0,2.0,1.0
030_C101,30,C,6,4,OPTIMAL,767.1858,6,3,3,0,3,0.5,735.8384,0.0,31.3474,60,5.0,2.0,1.0
030_C101,30,C,6,5,OPTIMAL,1430.9651,6,6,5,1,0,1.0,1430.9651,0.0,0.0,60,5.0,2.0,1.0
030_C101,30,C,6,6,OPTIMAL,1708.7464,6,5,5,0,1,0.8333,1706.662,0.0,2.0844,60,5.0,2.0,1.0
030_C101,30,C,6,7,OPTIMAL,1028.8128,6,4,3,1,2,0.6667,1012.3404,0.0,16.4724,60,5.0,2.0,1.0
030_C101,30,C,6,8,OPTIMAL,1191.6867,6,4,4,0,2,0.6667,1150.0882,0.0,41.5984,60,5.0,2.0,1.0
030_C101,30,C,6,9,OPTIMAL,1139.2293,6,4,4,0,2,0.6667,1120.2351,0.0,18.9942,60,5.0,2.0,1.0
030_C105,30,C,2,0,OPTIMAL,642.9611,2,2,2,0,0,1.0,642.9611,0.0,0.0,60,5.0,2.0,1.0
