instance,size,class,level,seed_idx,status,objective,n_emergencies,n_outsourced,n_outsourced_infeasible,n_outsourced_economic,n_inserted,frac_outsourced,outsourcing,tw_penalty,completion_penalty,W,LAMBDA,PI_S,PI_C
030_C101,30,C,2,0,OPTIMAL,96.4442,2,2,2,0,0,1.0,96.4442,0.0,0.0,60,0.75,2.0,1.0
030_C101,30,C,2,1,OPTIMAL,111.1588,2,2,2,0,0,1.0,111.1588,0.0,0.0,60,0.75,2.0,1.0
030_C101,30,C,2,2,OPTIMAL,99.8106,2,2,2,0,0,1.0,99.8106,0.0,0.0,60,0.75,2.0,1.0
030_C101,30,C,2,3,OPTIMAL,63.7491,2,1,1,0,1,0.5,56.1084,0.0,7.6407,60,0.75,2.0,1.0
030_C101,30,C,2,4,OPTIMAL,41.2178,2,1,1,0,1,0.5,27.4917,0.0,13.7261,60,0.75,2.0,1.0
030_C101,30,C,2,5,OPTIMAL,64.873,2,1,1,0,1,0.5,59.1572,0.0,5.7159,60,0.75,2.0,1.0
030_C101,30,C,2,6,OPTIMAL,78.1823,2,1,1,0,1,0.5,64.4704,0.0,13.712,60,0.75,2.0,1.0
030_C101,30,C,2,7,OPTIMAL,29.9571,2,1,1,0,1,0.5,29.7112,0.0,0.2459,60,0.75,2.0,1.0
030_C101,30,C,2,8,OPTIMAL,64.2681,2,1,1,0,1,0.5,59.7871,0.0,4.481,60,0.75,2.0,1.0
030_C101,30,C,2,9,OPTIMAL,17.2274,2,0,0,0,2,0.0,0.0,0.0,17.2274,60,0.75,2.0,1.0
030_C101,30,C,4,0,OPTIMAL,93.5805,4,3,3,0,1,0.75,90.9538,0.0,2.6267,60,0.75,2.0,1.0
030_C101,30,C,4,1,OPTIMAL,96.1573,4,2,2,0,2,0.5,91.3879,0.0,4.7694,60,0.75,2.0,1.0
030_C101,30,C,4,2,OPTIMAL,120.6093,4,3,3,0,1,0.75,119.6813,0.0,0.9279,60,0.75,2.0,1.0
030_C101,30,C,4,3,OPTIMAL,7.6028,4,0,0,0,4,0.0,0.0,0.0,7.6028,60,0.75,2.0,1.0
