instance,size,class,level,seed_idx,status,objective,n_emergencies,n_outsourced,n_outsourced_infeasible,n_outsourced_economic,n_inserted,frac_outsourced,outsourcing,tw_penalty,completion_penalty,W,LAMBDA,PI_S,PI_C
030_C101,30,C,2,0,OPTIMAL,192.8883,2,2,2,0,0,1.0,192.8883,0.0,0.0,60,1.5,2.0,1.0
030_C101,30,C,2,1,OPTIMAL,222.3177,2,2,2,0,0,1.0,222.3177,0.0,0.0,60,1.5,2.0,1.0
030_C101,30,C,2,2,OPTIMAL,199.6211,2,2,2,0,0,1.0,199.6211,0.0,0.0,60,1.5,2.0,1.0
030_C101,30,C,2,3,OPTIMAL,119.8575,2,1,1,0,1,0.5,112.2168,0.0,7.6407,60,1.5,2.0,1.0
030_C101,30,C,2,4,OPTIMAL,68.7095,2,1,1,0,1,0.5,54.9834,0.0,13.7261,60,1.5,2.0,1.0
030_C101,30,C,2,5,OPTIMAL,124.0302,2,1,1,0,1,0.5,118.3143,0.0,5.7159,60,1.5,2.0,1.0
030_C101,30,C,2,6,OPTIMAL,142.6527,2,1,1,0,1,0.5,128.9407,0.0,13.712,60,1.5,2.0,1.0
030_C101,30,C,2,7,OPTIMAL,59.6684,2,1,1,0,1,0.5,59.4225,0.0,0.2459,60,1.5,2.0,1.0
030_C101,30,C,2,8,OPTIMAL,124.0552,2,1,1,0,1,0.5,119.5743,0.0,4.481,60,1.5,2.0,1.0
030_C101,30,C,2,9,OPTIMAL,17.2274,2,0,0,0,2,0.0,0.0,0.0,17.2274,60,1.5,2.0,1.0
030_C101,30,C,4,0,OPTIMAL,184.5343,4,3,3,0,1,0.75,181.9077,0.0,2.6267,60,1.5,2.0,1.0
030_C101,30,C,4,1,OPTIMAL,187.5452,4,2,2,0,2,0.5,182.7759,0.0,4.7694,60,1.5,2.0,1.0
030_C101,30,C,4,2,OPTIMAL,240.2906,4,3,3,0,1,0.75,239.3627,0.0,0.9279,60,1.5,2.0,1.0
030_C101,30,C,4,3,OPTIMAL,7.6028,4,0,0,0,4,0.0,0.0,0.0,7.6028,60,1.5,2.0,1.0
030_C101,30,C,4,4,OPTIMAL,79.6387,4,1,1,0,3,0.25,59.2929,0.0,20.3458,60,1.5,2.0,1.0
030_C101,30,C,4,5,OPTIMAL,396.481,4,4,4,0,0,1.0,396.481,0.0,0.0,60,1.5,2.0,1.0
030_C101,30,C,4,6,OPTIMAL,340.0553,4,4,4,0,0,1.0,340.0553,0.0,0.0,60,1.5,2.0,1.0
030_C101,30,C,4,7,OPTIMAL,86.5961,4,1,1,0,3,0.25,58.4735,0.0,28.1226,60,1.5,2.0,1.0
030_C101,30,C,4,8,OPTIMAL,199.6112,4,3,3,0,1,0.75,172.0978,0.0,27.5135,60,1.5,2.0,1.0
030_C101,30,C,4,9,OPTIMAL,95.4982,4,1,1,0,3,0.25,55.6737,0.0,39.8246,60,1.5,2.0,1.0
030_C101,30,C,6,0,OPTIMAL,353.0734,6,6,6,0,0,1.0,353.0734,0.0,0.0,60,1.5,2.0,1.0
030_C101,30,C,6,1,OPTIMAL,370.8302,6,4,4,0,2,0.6667,361.4568,0.0,9.3734,60,1.5,2.0,1.0
030_C101,30,C,6,2,OPTIMAL,391.935,6,4,4,0,2,0.6667,386.5021,0.0,5.4328,60,1.5,2.0,1.0
030_C101,30,C,6,3,OPTIMAL,262.291,6,4,4,0,2,0.6667,259.0231,0.0,3.2679,60,1.5,2.0,1.0
030_C101,30,C,6,4,OPTIMAL,252.0989,6,3,3,0,3,0.5,220.7515,0.0,31.3474,60,1.5,2.0,1.0
030_C101,30,C,6,5,OPTIMAL,429.2895,6,6,5,1,0,1.0,429.2895,0.0,0.0,60,1.5,2.0,1.0
030_C101,30,C,6,6,OPTIMAL,514.083,6,5,5,0,1,0.8333,511.9986,0.0,2.0844,60,1.5,2.0,1.0
030_C101,30,C,6,7,OPTIMAL,320.1745,6,4,3,1,2,0.6667,303.7021,0.0,16.4724,60,1.5,2.0,1.0
030_C101,30,C,6,8,OPTIMAL,386.6249,6,4,4,0,2,0.6667,345.0265,0.0,41.5984,60,1.5,2.0,1.0
030_C101,30,C,6,9,OPTIMAL,355.0647,6,4,4,0,2,0.6667,336.0705,0.0,18.9942,60,1.5,2.0,1.0
030_C105,30,C,2,0,OPTIMAL,192.8883,2,2,2,0,0,1.0,192.8883,0.0,0.0,60,1.5,2.0,1.0
030_C105,30,C,2,1,OPTIMAL,222.3177,2,2,2,0,0,1.0,222.3177,0.0,0.0,60,1.5,2.0,1.0
030_C105,30,C,2,2,OPTIMAL,138.3967,2,1,1,0,1,0.5,110.4629,0.0,27.9338,60,1.5,2.0,1.0
030_C105,30,C,2,3,OPTIMAL,119.8575,2,1,1,0,1,0.5,112.2168,0.0,7.6407,60,1.5,2.0,1.0
030_C105,30,C,2,4,OPTIMAL,68.7095,2,1,1,0,1,0.5,54.9834,0.0,13.7261,60,1.5,2.0,1.0
030_C105,30,C,2,5,OPTIMAL,59.6684,2,1,1,0,1,0.5,54.4537,0.0,5.2147,60,1.5,2.0,1.0
030_C105,30,C,2,6,OPTIMAL,130.2639,2,1,1,0,1,0.5,128.9407,0.0,1.3232,60,1.5,2.0,1.0
030_C105,30,C,2,7,OPTIMAL,26.7139,2,0,0,0,2,0.0,0.0,0.0,26.7139,60,1.5,2.0,1.0
030_C105,30,C,2,8,OPTIMAL,221.5639,2,2,2,0,0,1.0,221.5639,0.0,0.0,60,1.5,2.0,1.0
030_C105,30,C,2,9,OPTIMAL,120.3469,2,2,2,0,0,1.0,120.3469,0.0,0.0,60,1.5,2.0,1.0
030_C105,30,C,4,0,OPTIMAL,233.7515,4,3,3,0,1,0.75,232.1843,0.0,1.5672,60,1.5,2.0,1.0
030_C105,30,C,4,1,OPTIMAL,241.9166,4,2,2,0,2,0.5,186.2945,0.0,55.6221,60,1.5,2.0,1.0
030_C105,30,C,4,2,OPTIMAL,189.4936,4,2,2,0,2,0.5,175.9775,0.0,13.5161,60,1.5,2.0,1.0
030_C105,30,C,4,3,OPTIMAL,229.5153,4,3,3,0,1,0.75,208.1967,0.0,21.3186,60,1.5,2.0,1.0
030_C105,30,C,4,4,OPTIMAL,130.7433,4,1,1,0,3,0.25,121.5987,0.0,9.1446,60,1.5,2.0,1.0
030_C105,30,C,4,5,OPTIMAL,306.0369,4,3,3,0,1,0.75,285.9752,0.0,20.0617,60,1.5,2.0,1.0
030_C105,30,C,4,6,OPTIMAL,310.0679,4,3,3,0,1,0.75,308.5733,0.0,1.4945,60,1.5,2.0,1.0
030_C105,30,C,4,7,OPTIMAL,190.4413,4,3,2,1,1,0.75,162.3389,0.0,28.1024,60,1.5,2.0,1.0
030_C105,30,C,4,8,OPTIMAL,193.1204,4,2,2,0,2,0.5,165.7803,0.0,27.3402,60,1.5,2.0,1.0
030_C105,30,C,4,9,OPTIMAL,171.2069,4,3,3,0,1,0.75,163.0021,0.0,8.2048,60,1.5,2.0,1.0
030_C105,30,C,6,0,OPTIMAL,204.567,6,2,2,0,4,0.3333,164.8369,0.0,39.7301,60,1.5,2.0,1.0
030_C105,30,C,6,1,OPTIMAL,384.7298,6,5,5,0,1,0.8333,382.8042,0.0,1.9256,60,1.5,2.0,1.0
030_C105,30,C,6,2,OPTIMAL,392.3879,6,4,4,0,2,0.6667,384.8113,0.0,7.5766,60,1.5,2.0,1.0
030_C105,30,C,6,3,OPTIMAL,325.1293,6,4,3,1,2,0.6667,317.1443,0.0,7.9851,60,1.5,2.0,1.0
030_C105,30,C,6,4,OPTIMAL,341.6987,6,4,4,0,2,0.6667,315.8444,0.0,25.8543,60,1.5,2.0,1.0
030_C105,30,C,6,5,OPTIMAL,406.0034,6,5,4,1,1,0.8333,386.4204,0.0,19.583,60,1.5,2.0,1.0
030_C105,30,C,6,6,OPTIMAL,426.6397,6,4,4,0,2,0.6667,411.9033,0.0,14.7363,60,1.5,2.0,1.0
030_C105,30,C,6,7,OPTIMAL,326.6055,6,5,5,0,1,0.8333,318.8237,0.0,7.7818,60,1.5,2.0,1.0
030_C105,30,C,6,8,OPTIMAL,426.9311,6,5,5,0,1,0.8333,400.2155,0.0,26.7155,60,1.5,2.0,1.0
030_C105,30,C,6,9,OPTIMAL,373.6561,6,4,4,0,2,0.6667,344.8418,0.0,28.8143,60,1.5,2.0,1.0
030_C106,30,C,2,0,OPTIMAL,192.8883,2,2,2,0,0,1.0,192.8883,0.0,0.0,60,1.5,2.0,1.0
030_C106,30,C,2,1,OPTIMAL,222.3177,2,2,2,0,0,1.0,222.3177,0.0,0.0,60,1.5,2.0,1.0
030_C106,30,C,2,2,OPTIMAL,199.6211,2,2,2,0,0,1.0,199.6211,0.0,0.0,60,1.5,2.0,1.0
030_C106,30,C,2,3,OPTIMAL,119.8575,2,1,1,0,1,0.5,112.2168,0.0,7.6407,60,1.5,2.0,1.0
030_C106,30,C,2,4,OPTIMAL,108.4344,2,2,2,0,0,1.0,108.4344,0.0,0.0,60,1.5,2.0,1.0
030_C106,30,C,2,5,OPTIMAL,124.4682,2,1,1,0,1,0.5,118.3143,0.0,6.1539,60,1.5,2.0,1.0
030_C106,30,C,2,6,OPTIMAL,130.2639,2,1,1,0,1,0.5,128.9407,0.0,1.3232,60,1.5,2.0,1.0
030_C106,30,C,2,7,OPTIMAL,59.6684,2,1,1,0,1,0.5,59.4225,0.0,0.2459,60,1.5,2.0,1.0
030_C106,30,C,2,8,OPTIMAL,221.5639,2,2,2,0,0,1.0,221.5639,0.0,0.0,60,1.5,2.0,1.0
030_C106,30,C,2,9,OPTIMAL,54.7885,2,1,1,0,1,0.5,53.6342,0.0,1.1543,60,1.5,2.0,1.0
030_C106,30,C,4,0,OPTIMAL,283.2385,4,4,3,1,0,1.0,283.2385,0.0,0.0,60,1.5,2.0,1.0
030_C106,30,C,4,1,OPTIMAL,310.8074,4,4,3,1,0,1.0,310.8074,0.0,0.0,60,1.5,2.0,1.0
030_C106,30,C,4,2,OPTIMAL,239.8727,4,3,3,0,1,0.75,239.3627,0.0,0.51,60,1.5,2.0,1.0
030_C106,30,C,4,3,OPTIMAL,258.9972,4,4,3,1,0,1.0,258.9972,0.0,0.0,60,1.5,2.0,1.0
